p_value
0.10009682885123228
0.18412637278497979
0.07658140903567001
0.3115720733144085
0.9495709711511051
0.569213649473711
0.04298479507085862
0.44788447826411204
0.5270892568655381
0.25494516431732106
0.1290413050994681
0.6128816234132364
0.3759205825480747
0.569213649473711
0.8002819583293617
0.6128816234132364
0.8993431885613663
0.4866160457640505
0.164103506825787
0.8002819583293617
0.9495709711511051
0.8002819583293617
0.44788447826411204
0.3759205825480747
0.6128816234132364
0.14576681181311235
0.44788447826411204
0.7043364134884518
0.8002819583293617
0.4866160457640505
0.3759205825480747
0.9495709711511051
0.6128816234132364
0.34278171114791145
0.569213649473711
0.164103506825787
0.8495154923650348
0.7518296340458492
0.410967522088336
0.6128816234132364
0.8002819583293617
0.8002819583293617
0.44788447826411204
0.25494516431732106
0.25494516431732106
0.34278171114791145
0.5270892568655381
0.8495154923650348
0.8993431885613663
0.7518296340458492
0.22949314873258375
0.11384629800665813
0.2822966525833144
0.8495154923650348
0.3115720733144085
0.7043364134884518
0.8002819583293617
1.0
0.25494516431732106
0.07658140903567001
0.8002819583293617
0.569213649473711
0.1290413050994681
0.9495709711511051
0.7043364134884518
0.4866160457640505
0.07658140903567001
0.569213649473711
0.6579690900638204
0.8495154923650348
0.25494516431732106
0.3115720733144085
0.410967522088336
0.569213649473711
0.7518296340458492
0.6128816234132364
0.410967522088336
0.03152763431172034
0.7518296340458492
0.6579690900638204
0.6579690900638204
0.22949314873258375
0.5270892568655381
0.019279327322753836
0.410967522088336
0.25494516431732106
0.0499242840396974
0.5270892568655381
0.410967522088336
0.0877050299820239
0.4866160457640505
1.0
0.9495709711511051
1.0
0.9495709711511051
0.3115720733144085
0.6579690900638204
0.18412637278497979
0.8495154923650348
0.6579690900638204
0.00019035235182718324
0.7518296340458492
0.7043364134884518
0.34278171114791145
0.07658140903567001
0.3759205825480747
0.6579690900638204
0.44788447826411204
0.8495154923650348
0.18412637278497979
0.164103506825787
0.7043364134884518
0.8495154923650348
0.44788447826411204
0.14576681181311235
0.1290413050994681
0.7043364134884518
0.10009682885123228
0.8495154923650348
0.8495154923650348
0.14576681181311235
0.569213649473711
0.2822966525833144
0.8993431885613663
0.016246473562910868
0.14576681181311235
0.05777957112359733
0.4866160457640505
0.2059032107320684
0.8993431885613663
0.6128816234132364
0.164103506825787
0.18412637278497979
0.410967522088336
0.2059032107320684
0.164103506825787
0.9495709711511051
0.8002819583293617
0.9495709711511051
0.569213649473711
0.7518296340458492
0.07658140903567001
0.6128816234132364
0.8002819583293617
0.3759205825480747
0.06663602844578964
0.10009682885123228
0.22949314873258375
0.5270892568655381
0.8495154923650348
0.7043364134884518
0.011412036386001745
0.2822966525833144
0.2822966525833144
0.44788447826411204
0.44788447826411204
0.8495154923650348
0.8495154923650348
0.8495154923650348
0.25494516431732106
0.8002819583293617
0.8495154923650348
0.026856695507524453
0.8495154923650348
0.6128816234132364
0.14576681181311235
0.44788447826411204
0.410967522088336
0.7518296340458492
0.8993431885613663
0.44788447826411204
0.410967522088336
0.5270892568655381
0.07658140903567001
0.9495709711511051
0.14576681181311235
0.9495709711511051
0.8002819583293617
0.8993431885613663
0.8495154923650348
0.25494516431732106
0.164103506825787
0.25494516431732106
0.9495709711511051
0.8495154923650348
0.2822966525833144
0.05777957112359733
0.569213649473711
0.11384629800665813
0.03687880184110126
0.3759205825480747
