p_value
0.535257786937966
0.7188471335640174
0.12356035342362381
0.18683501798694357
0.08185901795761463
0.9840433725661961
0.5221725993857231
0.9044831479588322
0.3897890425036168
0.8258711547035709
0.43539087517146635
0.36812025069351906
0.43539087517146635
0.9680931262943384
0.3788593095534243
0.3897890425036168
0.6599371073211873
0.6599371073211873
0.841480581121794
0.7039454151516744
0.6599371073211873
0.09691445253344555
0.012419330651552318
0.3788593095534243
0.674485453696499
0.6170750774519738
0.21497539414917388
0.1936009691712206
0.7338565279279439
0.7489683305533599
0.17382992389417007
0.33705521493367563
0.41221610717162616
0.7641771556220949
0.589197032431396
0.48392730444614607
0.07186063822585154
0.7338565279279439
0.6891565167793516
0.18683501798694357
0.7489683305533599
0.3270861186553846
0.09295731572744015
0.054857899407673605
0.9362372559720251
0.4237107971667933
0.8886599903881871
0.3472175606772492
0.43539087517146635
0.920344325445942
0.023821250837094077
0.2627137620854614
0.16151331846754213
0.16758664483002872
0.11875988118958603
0.06288552596150532
0.7338565279279439
0.0023657814862088067
0.7641771556220949
0.23800021491040146
0.48392730444614607
0.44725458487519876
0.7039454151516744
0.20054513590888412
0.7338565279279439
0.6312273930324452
0.40090838652089933
0.3472175606772492
0.013138238271093616
0.2076693622426009
0.8886599903881871
0.33705521493367563
0.9521556346917863
0.025090922871893184
0.7188471335640174
0.6599371073211873
0.08185901795761463
0.3897890425036168
0.9680931262943384
0.920344325445942
0.36812025069351906
0.7188471335640174
0.9044831479588322
0.27133212189276534
0.7794775048884055
0.16758664483002872
0.43539087517146635
0.6891565167793516
0.5221725993857231
0.535257786937966
0.8728810742171342
0.535257786937966
0.7489683305533599
0.5092538293426723
0.40090838652089933
0.7794775048884055
0.920344325445942
0.20054513590888412
0.48392730444614607
0.017312638051033113
